smooth_window,diff_lag,eps,replicate,detected,truth,matched,precision,recall,f1,start_index_mae,peak_index_mae,end_index_mae,duration_mae,amplitude_mae,temporal_symmetry_mae
9,3,0.03,2,28,12,12,0.42857142857142855,1.0,0.6,8.333333333333334,2.8333333333333335,27.083333333333332,31.75,0.06682776349930779,0.5991200423010011
9,3,0.03,3,29,12,12,0.41379310344827586,1.0,0.5853658536585366,11.583333333333334,1.8333333333333333,18.583333333333332,25.166666666666668,0.11168116952813843,0.3688127273925814
9,3,0.03,4,27,12,12,0.4444444444444444,1.0,0.6153846153846153,8.416666666666666,3.0833333333333335,21.5,25.583333333333332,0.05713771910543667,0.46907102552453256
9,5,0.0,0,17,12,12,0.7058823529411765,1.0,0.8275862068965517,7.416666666666667,5.833333333333333,12.666666666666666,10.25,0.04680395829125931,0.26229745146763433
9,5,0.0,1,21,12,12,0.5714285714285714,1.0,0.7272727272727273,7.916666666666667,5.333333333333333,14.916666666666666,16.5,0.04429424149012685,0.34344223833359444
9,5,0.0,2,13,12,12,0.9230769230769231,1.0,0.9600000000000001,6.833333333333333,6.75,6.0,2.5,0.0316603217978155,0.02926999316187769
9,5,0.0,3,18,12,12,0.6666666666666666,1.0,0.8,6.5,4.333333333333333,15.0,15.5,0.040988560680086085,0.3334900406451556
9,5,0.0,4,18,12,12,0.6666666666666666,1.0,0.8,7.666666666666667,5.583333333333333,7.583333333333333,7.916666666666667,0.03246009976981817,0.10340611864708249
9,5,0.01,0,16,12,12,0.75,1.0,0.8571428571428571,7.833333333333333,5.583333333333333,8.416666666666666,4.583333333333333,0.04555061346082271,0.11213821138750817
9,5,0.01,1,20,12,12,0.6,1.0,0.7499999999999999,8.083333333333334,5.0,13.25,13.0,0.049766809600925783,0.2655379855737576
9,5,0.01,2,15,12,12,0.8,1.0,0.888888888888889,7.083333333333333,6.083333333333333,10.666666666666666,9.416666666666666,0.03842786589235087,0.1812474859416351
9,5,0.01,3,19,12,12,0.631578947368421,1.0,0.7741935483870968,7.083333333333333,3.8333333333333335,10.416666666666666,9.833333333333334,0.03873047994016542,0.20535343790970814
9,5,0.01,4,18,12,12,0.6666666666666666,1.0,0.8,7.916666666666667,5.333333333333333,10.666666666666666,11.083333333333334,0.03650507008701928,0.16713219192764084
9,5,0.03,0,14,12,12,0.8571428571428571,1.0,0.923076923076923,8.416666666666666,5.0,7.5,2.5833333333333335,0.04247816118684015,0.08523531046538202
